created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Dec 01 23:19:11 +0000 2023;1730728277344756212;"penyebaran nyamuk Wolbachia untuk mencegah penularan penyakit kaki gajah dan mikro hidrosephalus. Ini adalah langkah yang sangat penting dalam menjaga kesehatan masyarakat kita.";0;0;0;0;in;1683389134126350336;1730728277344756212;dinda_tian47;https://twitter.com/dinda_tian47/status/1730728277344756212
Fri Dec 01 19:47:11 +0000 2023;1730674924937981989;"@DokterTifa Nyamuk Wolbachia mungkin bisa membantu penyebaran penyakit DBD, tapi apakah tidak menimbulkan penyakit baru? Radang otak misalnya. Dan, sepertinya radang otak (akal sehat) sudah mulai menjangkit setidaknya dilingkungan kementerian kesehatan sebelum nyamuk itu disebar..";0;0;0;0;in;2307976735;1730458650484048148;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730674924937981989
Fri Dec 01 22:09:43 +0000 2023;1730710796643291564;"@DokterTifa kebiasaan banget giring opini cuma modal liat headline tanpa baca berita selengkapnya. padahal udah jelas disebutkan kalo penyebaran nyamuk wolbachia itu berlandaskan riset dan percobaan ilmiah yg sudah terbukti efektif mengurangi kasus dbd. yuk tingkatin lagi literasinya.";0;0;0;0;in;347098165;1730410811913556114;gselcouth_;https://twitter.com/gselcouth_/status/1730710796643291564
Fri Dec 01 23:13:07 +0000 2023;1730726753176609184;"❌ TEKNOLOGI NYAMUK WOLBACHIA SEBARKAN VIRUS JAPANESE ENCHEPALITIS YANG MENYEBABKAN PERADANGAN OTAK   ✅ Faktanya, teknologi nyamuk wolbachia tidak ada kaitannya dengan penyebaran virus japanese enchepalitis. Japanese encephalitis merupakan virus penyebab utama penyakit… https://t.co/SzU9xMbBiB";2;1;8;10;in;803432630121218048;1730726753176609184;TurnBackHoax;https://twitter.com/TurnBackHoax/status/1730726753176609184
Fri Dec 01 19:36:30 +0000 2023;1730672238721200552;"@DokterTifa Nyamuk Wolbachia mungkin bisa membantu penyebaran penyakit DBD, tapi apakah tidak menimbulkan penyakit baru? Radang otak misalnya. Dan, sepertinya radang otak (akal sehat) sudah mulai menjangkit setidaknya dilingkungan kementerian kesehatan sebelum nyamuk itu disebar..";0;0;0;1;in;2307976735;1730489417478086996;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730672238721200552
Fri Dec 01 19:35:07 +0000 2023;1730671888987459757;"@Fahrihamzah Nyamuk Wolbachia mungkin bisa membantu penyebaran penyakit DBD, tapi apakah tidak menimbulkan penyakit baru? Radang otak misalnya. Dan, sepertinya radang otak (akal sehat) sudah mulai menjangkit setidaknya dilingkungan kementerian kesehatan sebelum nyamuk itu disebar..";0;0;0;1;in;2307976735;1730636848660353396;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730671888987459757
Fri Dec 01 19:33:18 +0000 2023;1730671434429853746;"@DokterTifa Nyamuk Wolbachia mungkin bisa membantu penyebaran penyakit DBD, tapi apakah tidak menimbulkan penyakit baru? Radang otak misalnya. Dan, sepertinya radang otak (akal sehat) sudah mulai menjangkit setidaknya dilingkungan kementerian kesehatan sebelum nyamuk itu disebar..";0;0;0;0;in;2307976735;1730410811913556114;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730671434429853746
Fri Dec 01 19:30:57 +0000 2023;1730670839081955715;"#IndonesiaTolakWolbachia | Indonesia tolak penyebaran nyamuk wolbachia..";0;0;0;1;in;2307976735;1730670839081955715;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730670839081955715
Fri Dec 01 19:13:43 +0000 2023;1730666506286231937;"@jokowi Nyamuk Wolbachia mungkin bisa membantu penyebaran penyakit DBD, tapi apakah tidak menimbulkan penyakit baru? Radang otak misalnya. Dan, sepertinya radang otak sudah mulai menjangkit setidaknya dilingkungan kementerian kesehatan sebelum nyamuk itu disebar..";0;0;0;1;in;2307976735;1730577450063798765;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730666506286231937
Fri Dec 01 19:01:48 +0000 2023;1730663505077080376;"Nyamuk Wolbachia mungkin bisa membantu penyebaran penyakit DBD, tapi apakah tidak menimbulkan penyakit baru? Radang otak misalnya. __ Dan, sepertinya radang otak sudah mulai menjangkit setidaknya dilingkungan kementerian kesehatan (@KemenkesRI) sebelum nyamuk itu disebar..";0;0;0;1;in;2307976735;1730663505077080376;TapaNgumbara;https://twitter.com/TapaNgumbara/status/1730663505077080376
Fri Dec 01 17:36:25 +0000 2023;1730642017804579069;"Wolbachia dr lalat drosophil,merampas kwalitas kesehatan kalian,fauqa baudhah (mikroorganisme pd nyamuk)akan menjadi faktor tdk berimbangnya populasi pria&amp wanita,atau para pria sdh jd spt wnt (gay),1:40 tdk normal,akibat rekayasa genetik dgn gen Wolbachia.Islam sdh menjelaskannya https://t.co/C5YV8pOeH5";1;0;13;29;in;1400484426165866508;1730642017804579069;tamim_pardede;https://twitter.com/tamim_pardede/status/1730642017804579069
Fri Dec 01 17:10:50 +0000 2023;1730635577912160314;"InsyaALLAAH podcast bab Wolbachia,beberapa jam lalu.tunggu tanggal tayangnya https://t.co/5hNtyToMpO";2;5;13;48;in;1400484426165866508;1730635577912160314;tamim_pardede;https://twitter.com/tamim_pardede/status/1730635577912160314
Fri Dec 01 16:08:42 +0000 2023;1730619941697818884;"Mungkin beberapa dari kalian ada yg dapat video "Prof. Dr. Ir. Richard...." apalah itu (maaf apabila ada kesalahan penulisan gelar meskipun ga yakin gelar beneran atau ngga)  Intinya, berita terkait 'Nyamuk Wolbachia berbahaya' itu hoaks, cek link ini: https://t.co/ROQdQ2Qvbk";0;0;0;0;in;1235834122162982913;1730619941697818884;mrafli0905;https://twitter.com/mrafli0905/status/1730619941697818884
Fri Dec 01 16:57:42 +0000 2023;1730632274096558182;"Nyamuk Wolbachia Sebabkan Kaki Gajah, Ini Faktanya https://t.co/TeS8bKkjNr #beritajogja #jogja #jogjaistimewa https://t.co/Otl9m10rmt";0;0;0;1;in;118371948;1730632274096558182;Harian_Jogja;https://twitter.com/Harian_Jogja/status/1730632274096558182
Fri Dec 01 15:44:00 +0000 2023;1730613727207330135;"Tmn2 kel 4 epmku smngt yh, bentar lg kt S. Wolbachia😞☝🏻🙉🦟";0;0;0;1;in;1432275255523905536;1730613393898533164;davin2u;https://twitter.com/davin2u/status/1730613727207330135
Fri Dec 01 15:42:42 +0000 2023;1730613400370294945;"@DokterTifa Nyamuk jantan wolbachia jk kawin dg nyamuk betina biasa, akan mnybabkan telur nyamuknya ga netas.   Nyamuk betina Wolbachia jk kawin dg nyamuk jantan biasa akan mnghasilkan anak nyamuk Wolbachia  Wolbachia d dlm tubuh nyamuk mnybabkaan nyamuk ga bisa mnularkan virus DB k manusia";0;1;0;13;in;31713997;1730410811913556114;HeruSusanto;https://twitter.com/HeruSusanto/status/1730613400370294945
Fri Dec 01 15:10:00 +0000 2023;1730605170000830685;"Wolbachia tidak dapat  bertahan hidup di luar sel serangga karena tidak memiliki mekanisme  untuk mereplikasi dirinya sendiri tanpa bantuan serangga sebagai  inangnya.   Sumber: https://t.co/Z3TRZGgE46";0;0;0;1;in;68930552;1730605170000830685;mediaindonesia;https://twitter.com/mediaindonesia/status/1730605170000830685
Fri Dec 01 15:02:43 +0000 2023;1730603337790415256;"Kementerian Kesehatan Sebut Teknologi Nyamuk dengan Bakteri Wolbachia Turunkan Kematian Akibat DBD https://t.co/Sl5K4v7o1v";0;0;0;0;in;1450752724396482564;1730603337790415256;NewsPapersID;https://twitter.com/NewsPapersID/status/1730603337790415256
Fri Dec 01 14:54:50 +0000 2023;1730601352227856535;"POLEMIK WOLBACHIA: DPR Jamin Program Tidak Hoaks https://t.co/XzsI2qJewj   Nyamuk #Wolbachia dijamin bisa atasi nyamuk aedes aegypti @melki_lakalena @LakaMelki @netty_heryawan @FPKSDPRRI @DPR_RI";0;0;0;0;in;1384920316292468739;1730601352227856535;prohealthid;https://twitter.com/prohealthid/status/1730601352227856535
Fri Dec 01 14:23:26 +0000 2023;1730593452071747593;"Heu tp di keluarga w aja masih ada yg percaya nyamuk Wolbachia itu nyamuk Bill Gates yg bs bikin plandemi dan radang otak🥲";0;0;0;0;in;55815695;1730593452071747593;nedianasa;https://twitter.com/nedianasa/status/1730593452071747593
Fri Dec 01 14:16:22 +0000 2023;1730591675045806504;"Amunisi untuk melawan propaganda pro nyamuk secara saintifik: "Evaluasi Kritis terhadap Studi Nyamuk Wolbachia di Yogyakarta" oleh Prof. Richard Claproth https://t.co/bshFndp0q6";1;1;31;49;in;1613929735020773376;1730591675045806504;TedInvestigasi;https://twitter.com/TedInvestigasi/status/1730591675045806504
Fri Dec 01 14:09:24 +0000 2023;1730589918387474773;"Wolbachia dan depkes scandal? https://t.co/2vc7FD3kot";0;0;0;0;in;846795086411182080;1730589918387474773;KumpulanNur;https://twitter.com/KumpulanNur/status/1730589918387474773
Fri Dec 01 13:30:37 +0000 2023;1730580161844920791;"@ryuizzee @DokterTifa Jadi cara kerjanya nyamuk yg udah disisipi bakteri Wolbachia (nyamuk Wolbachia) bakal kawin dengan nyamuk Aedes aegypti yg ga ada bakteri Wolbachia. Karena ada si bakteri Wolbachia ini, telur yg dihasilkan ga bs netas shg populasi nyamuk bisa diturunkan krn ga ada regenerasi";0;1;0;0;in;1234329647094976512;1730410811913556114;piztachious;https://twitter.com/piztachious/status/1730580161844920791
Fri Dec 01 13:28:58 +0000 2023;1730579743450571113;"@ryuizzee @DokterTifa Nyamuk Wolbachia itu aslinya nyamuk Aedes aegypti (penyebab DBD), tetapi udah dimodifikasi dengan disisipi bakteri Wolbachia yang terbukti setelah diuji kurleb 10 th dapat menurunkan viabilitas telur nyamuk (kemampuan telur untuk netas)";0;1;0;0;in;1234329647094976512;1730410811913556114;piztachious;https://twitter.com/piztachious/status/1730579743450571113
Fri Dec 01 13:07:16 +0000 2023;1730574284777787666;"https://t.co/7jQdcnrxhU  Siapa bilang Wolbachia aman bagi manusia?ini adalah salah satu penjelasan yg bagus bhw gen Wolbachia bertanghung thdp penyakit kaki gajah yg diderita manusia";0;1;16;29;in;1400484426165866508;1730574284777787666;tamim_pardede;https://twitter.com/tamim_pardede/status/1730574284777787666
Fri Dec 01 12:58:37 +0000 2023;1730572106746986675;"Guru Besar Ilmu Biologi UI Tegaskan Wolbachia Tidak Menginfeksi Manusia  #wolbachia @univ_indonesia  https://t.co/uhmDK9Y2f2";0;0;0;0;in;1531670208217116673;1730572106746986675;portalinfomase;https://twitter.com/portalinfomase/status/1730572106746986675
Fri Dec 01 12:42:20 +0000 2023;1730568011013333238;"Pfizer di tuntut.  @Kemenkes_RI dan @BPOM_RI harus bertanggung jawab.    @KemenkesRI kita tidak percaya lagi pada anda, hentikan penyebaran nyamuk ae agyp ber wolbachia.   Translate website by google! #tidakpercayakemenkes #stopProyekNyamuk Sumber : https://t.co/PSx11Sx7ZZ https://t.co/Cu2VS812y2";0;0;0;5;in;71504904;1730568011013333238;Human_B;https://twitter.com/Human_B/status/1730568011013333238
Fri Dec 01 12:16:39 +0000 2023;1730561545724424325;"@DokterTifa Nyamuk Wolbachia sudah digunakan beberapa negara dan bertahun-tahun lalu. Hasilnya ada, teruji, dan baik. Secara ilmiah sudah ada jurnal, artikel ataupun reviewnya. Komentar ini sangat disayangkan.";0;0;0;7;in;326112476;1730410811913556114;andre_andrem;https://twitter.com/andre_andrem/status/1730561545724424325
Fri Dec 01 12:09:27 +0000 2023;1730559734351327268;"Nih ya cara kerja nyamuk wolbachia. Dikasih dalam bentuk gambar biar org literasi tengkurep pun bisa paham ☺️☺️☺️☺️☺️ https://t.co/z1Wi26wzb8";0;1;0;5;in;1509366038424866822;1730556534470689067;kokofruit2012;https://twitter.com/kokofruit2012/status/1730559734351327268
Fri Dec 01 12:07:27 +0000 2023;1730559229801779599;"Metode nyamuk wolbachia sepertinya bertentangan dengan metode PSN nyamuk yaitu 3M plus, karena nyamuk wolbachia harus hidup agar bisa menginfeksi nyamuk pembawa virus lainnya sedangkan naluri manusia adalah membunuh nyamuk yang hidup sampai ke sarang-sarangnya. Ada komentar ?";0;0;0;0;in;1127870258658721793;1730559229801779599;Ghas_Toel;https://twitter.com/Ghas_Toel/status/1730559229801779599
Fri Dec 01 12:06:50 +0000 2023;1730559076168540467;"@ryuizzee @DokterTifa Nyamuk jenis ini gk ada dampak apa2 ke manusia dan bisa menurunkan angka demam berdarah. cara kerjanya yaitu si nyamuk Wolbachia ini akan memandulkan nyamuk aides ini sehingga nanti org yg digigit nyamuk aides ini gk ada efek apa2 aman kok jenis nyamuk Wolbachia udh di uji di SG";0;0;0;0;in;1445442689386700803;1730410811913556114;RivaldiFaza;https://twitter.com/RivaldiFaza/status/1730559076168540467
Fri Dec 01 11:56:44 +0000 2023;1730556534470689067;"Liat postingan org indo terkait nyamuk wolbachia. Gelo orang indo tolol banget. Orang mah udah tolol tuh minimal belajar dan baca ya, ini udah tolol sok iye dan sok pinter. Aturan nyamuk wolbachia gausah disebar aja sekalian untuk mengurangi populasi org2 kek gini.";0;2;2;13;in;1509366038424866822;1730556534470689067;kokofruit2012;https://twitter.com/kokofruit2012/status/1730556534470689067
Fri Dec 01 11:55:22 +0000 2023;1730556190676136081;"Bahaya nyamuk Wolbachia yang dikembangkan Bill Gates menurut orang Amerika dan Inggris seperti apa ya?";0;0;0;0;in;1534907323407208448;1730556190676136081;hidranamex;https://twitter.com/hidranamex/status/1730556190676136081
Fri Dec 01 11:50:34 +0000 2023;1730554983400276454;"Inovasi Wolbachia Demi Menekan Kasus DBD https://t.co/7HSbe2j4HO #TempoGrafis";0;0;0;2;in;18129942;1730554983400276454;tempodotco;https://twitter.com/tempodotco/status/1730554983400276454
Fri Dec 01 11:31:03 +0000 2023;1730550072470118639;"@Nicho_Silalahi @KemenkesRI Hentikan proyek nyamuk wolbachia Bill Gates n Co,  jangan korbankan rakyat!!!  https://t.co/pMMrGHXMpw";0;0;1;0;in;841121722631774208;1730520023620546716;opinirakyat2024;https://twitter.com/opinirakyat2024/status/1730550072470118639
Fri Dec 01 11:30:36 +0000 2023;1730549958607303161;"@Nicho_Silalahi @KemenkesRI Nyamuk Wolbachia Bisa Picu Penyakit Radang Otak Japanese Encephalitis? https://t.co/KgeP8uONcO";0;0;0;0;in;841121722631774208;1730520023620546716;opinirakyat2024;https://twitter.com/opinirakyat2024/status/1730549958607303161
Fri Dec 01 11:23:02 +0000 2023;1730548052325474550;"@DChadut2029196 @DokterTifa @KemenkesRI Sebelum komen tolong cari berita yang komplit mengenai nyamuk  Wolbachia, itu hasil riset UGM bukan import.";0;3;0;1;in;1687451002088390656;1730410811913556114;satriogend25673;https://twitter.com/satriogend25673/status/1730548052325474550
Fri Dec 01 11:11:42 +0000 2023;1730545202358891006;"@DokterTifa WASPADA...!!! Wolbachia adalah nyamuk utk memata-matai yang sedang di target si Pembuat.";0;0;0;0;in;1642150815162040321;1730489417478086996;Ngicaubest;https://twitter.com/Ngicaubest/status/1730545202358891006
Fri Dec 01 11:09:09 +0000 2023;1730544560949153891;"Menkes Budi Ungkap Pilot Project Nyamuk Wolbachia Makan Biaya Rp16 Miliar https://t.co/9xY6Zegl0Z";0;2;0;2;in;47596019;1730544560949153891;liputan6dotcom;https://twitter.com/liputan6dotcom/status/1730544560949153891
Fri Dec 01 10:56:09 +0000 2023;1730541287953359227;"Bakteri Wolbachia Turunkan Kematian Akibat DBD https://t.co/LWh7sVwWnw lewat @Buser Online";0;0;0;0;in;1501104265812537349;1730541287953359227;buseronline2022;https://twitter.com/buseronline2022/status/1730541287953359227
Fri Dec 01 10:39:11 +0000 2023;1730537018260885613;"Nyamuk Bakteri Wolbachia Turunkan Kematian Akibat DBD https://t.co/pVVfRu4coc";0;0;0;0;in;393754944;1730537018260885613;TopCareerID;https://twitter.com/TopCareerID/status/1730537018260885613
Fri Dec 01 10:19:31 +0000 2023;1730532069405806870;"Tangani Demam Berdarah, DPRD Semarang: Sosialisasi Wolbachia Harus Masif  #Wolbachia #NyamukWolbachia #KasusDemamBerdarah #DemamBerdarahSemarang #ProgramWolbachiaSemarang  https://t.co/QfdgkQ61hv";0;0;0;0;in;1177104115148578816;1730532069405806870;republikajogja;https://twitter.com/republikajogja/status/1730532069405806870
Fri Dec 01 10:17:53 +0000 2023;1730531657663570336;"Waduh, masa katanya nyamuk Wolbachia bawa virus LGBT?! Jangan langsung percaya ya guys, mending kita cek dulu yuk!  #nyamukwolbachia #wolbachia #lgbt #nyamukdbd #demamberdarah #hoaks #cekfakta #hoaksataufakta https://t.co/AW280Oq8kc";0;0;0;0;in;2393930923;1730531657663570336;lensaRTV;https://twitter.com/lensaRTV/status/1730531657663570336
Fri Dec 01 10:15:00 +0000 2023;1730530930396471514;"Seperti apa keseruan acaranya? Swipe ke kiri untuk mendapat jawabannya ya.  #ugm #fkkmkugm #tropmed #tropmedugm #tropmedask #arbovirus #dengue #wolbachia #DBD #DemamBerdarah #WolbachiaNyamukBaik #talkshow https://t.co/Qyxy4Kn15y";0;0;0;0;in;1184330792224190465;1730530925098983877;centertropmed;https://twitter.com/centertropmed/status/1730530930396471514
Fri Dec 01 10:14:58 +0000 2023;1730530925098983877;"Dalam rangka menuju usia 27 tahun, Pusat kedokteran Tropis (PKT) UGM mengadakan talkshow "TROPMEDtalk on Stage #1: Wolbachia, tak kenal maka tak sayang" pada Kamis (30/11) di auditorium FK-KMK UGM. https://t.co/3vpauz2G5P";0;1;0;0;in;1184330792224190465;1730530925098983877;centertropmed;https://twitter.com/centertropmed/status/1730530925098983877
Fri Dec 01 10:14:12 +0000 2023;1730530731586421247;"Diklaim Bisa Atasi Tekan Kasus DBD, Begini Cara Kerja Nyamuk Wolbachia https://t.co/SVVDkbBihk";0;0;0;0;in;1268367990858235904;1730530731586421247;SwastikaAdvert;https://twitter.com/SwastikaAdvert/status/1730530731586421247
Fri Dec 01 10:13:34 +0000 2023;1730530570919403639;"🤣😂🤣😂 agama Wolbachia ini menyinggung para jin yg biasa merusak hemoglobin dan jaringan otak, penyampaian EntE kayak baca ayat kursi " terlalu keras ! " Wkwkwkwk 😂🤣😂🤣😂";0;1;0;1;in;1092958177;1730530570919403639;pandandjati;https://twitter.com/pandandjati/status/1730530570919403639
Fri Dec 01 10:02:59 +0000 2023;1730527906173214955;"Mengapa ada kekhawatiran terkait dengan Program Wolbachia Dunia? https://t.co/g3OTgUUzSL  #SBSIndonesian  #SBSHealth";0;0;0;0;in;306220910;1730527906173214955;SBS_Indonesian;https://twitter.com/SBS_Indonesian/status/1730527906173214955
Fri Dec 01 09:35:01 +0000 2023;1730520867996852620;"@m_mirah Ya udah nyamuk "si wolbachia" nya di lepas rumahnya aja, orang2 yang OK di DPRD dan menkes,..kan mrk ga ada masalah dengan nyamuk.";0;0;0;1;in;1553996795457728512;1730043480679014825;AgustiFey;https://twitter.com/AgustiFey/status/1730520867996852620
Fri Dec 01 09:31:06 +0000 2023;1730519882490614058;"Ciri-Ciri Nyamuk Wolbachia yang Diklaim Bisa Cegah Penularan DBD https://t.co/7lwZcBnWyS #TempoTekno";1;0;2;4;in;18129942;1730519882490614058;tempodotco;https://twitter.com/tempodotco/status/1730519882490614058
Fri Dec 01 09:09:11 +0000 2023;1730514367752593841;"Wkwkwk jgn blg wolbachia 😂😂";0;1;0;0;in;2250441223;1730514367752593841;ren_chevalier7;https://twitter.com/ren_chevalier7/status/1730514367752593841
Fri Dec 01 09:13:53 +0000 2023;1730515553025224823;"demo besar tilak nyamuk wolbachia di RI, ada apa https://t.co/qSS1Z9zVmT";0;2;0;2;in;1604130313021820929;1730515553025224823;podo_radong1;https://twitter.com/podo_radong1/status/1730515553025224823
Fri Dec 01 09:25:27 +0000 2023;1730518461582057594;"Berhubung semua netizen dan buzzer mendadak jadi ahli genetik dan wabah, hamba mencoba mencari penerangan dari jurnal bereputasi (The Lancet) dan sejauh ini, dari satu artikel ini, hamba masih mendukung kebijakan pelepasan Wolbachia. https://t.co/vLqFGgGWpz";0;2;0;3;in;1289453595025272832;1730518461582057594;wingerbbq;https://twitter.com/wingerbbq/status/1730518461582057594
Fri Dec 01 08:59:00 +0000 2023;1730511804546048350;"Melki Laka Lena Pastikan Program Penyebaran Nyamuk Wolbachia Aman Dilakukan #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/hbt44OyFad";0;0;47;12;in;721898354502930433;1730511804546048350;golkarpedia;https://twitter.com/golkarpedia/status/1730511804546048350
Fri Dec 01 08:56:10 +0000 2023;1730511093095895227;"@JessicaNeo4 Nyamuk wolbachia itu utk menghantam dbd, ci.";0;1;0;1;in;1630883043039936518;1730497293936369736;Ersant76;https://twitter.com/Ersant76/status/1730511093095895227
Fri Dec 01 08:26:44 +0000 2023;1730503684935897206;"Tinggal bagaimana para "sales" melogiskan nyamuk wolbachia bisa kawin dg nyamuk DBD lalu lahir keturunan Nyamuk anti DBD. Kemudian cerdas kah masyarakat? https://t.co/B0qCJmvqOj";0;0;0;0;in;1000418692952305665;1730503684935897206;umpupemuai;https://twitter.com/umpupemuai/status/1730503684935897206
Fri Dec 01 08:12:50 +0000 2023;1730500188236894433;"#Foto Massa melakukan aksi unjuk rasa di depan Kementerian Kesehatan, Jakarta. Mereka menolak program pemerintah yang mulai menyebar nyamuk Wolbachia. Begini potretnya! ⬇️  &gt &gt  https://t.co/550xbPN3ic  Foto: detikHealth/Ari Saputra  #Jakarta #Wolbachia #detikhealth https://t.co/zJKLMHvehr";0;0;0;0;in;104446991;1730500188236894433;detikHealth;https://twitter.com/detikHealth/status/1730500188236894433
Fri Dec 01 08:09:24 +0000 2023;1730499324453544248;"https://t.co/HwTkxc7M0d Penganut agama Wolbachia ternyata khawatir dgn argumen2 bantahan saya,sehingga diputus sebelum saya sampaikan argumen scr utuh.wkwkwk ambyarrr";3;2;17;31;in;1400484426165866508;1730499324453544248;tamim_pardede;https://twitter.com/tamim_pardede/status/1730499324453544248
Fri Dec 01 07:45:54 +0000 2023;1730493411160162306;"@Abahpurwa1 @LilySweetScar @mozamozza770 @mr_banan12 @8angSaid @SangLangit01 @MDH__SNA Mana ada nyamuk Wolbachia itu Rekaya genetik. Makanya belajar dulu wkwk lol. Wolbachia itu bakteri alami yang gak ada efek apa apa buat manusia.";0;1;0;0;in;1445798351325130757;1729656061093626337;april_setia09;https://twitter.com/april_setia09/status/1730493411160162306
Fri Dec 01 07:45:43 +0000 2023;1730493365110919169;"@DokterTifa Mending lawan dgn data ilmiah drpd koar koar begitu..kan di jurnal jurnal disebutkan bahwa bakteri wolbachia dpt menghambat perkembangan virus DBD dan mengurangi populasi nyamuk aedes aegyipti dn secara empirik ini sudah dibuktikan efektif di beberapa tempat.";0;0;0;14;in;737438672841101312;1730410811913556114;astrea_ns;https://twitter.com/astrea_ns/status/1730493365110919169
Fri Dec 01 07:34:09 +0000 2023;1730490451566993516;"Kita Sambut Pahlawan Pembasmi Demam Berdarah…  🌟 Nyamuk Baik Wolbachia 🌟  Setelah riset yang cukup panjang, Nyamuk Baik Wolbachia terbukti menurunkan angka kasus dan kematian akibat Demam Berdarah, lho!  Yuk wujudkan Indonesia bebas Demam Berdarah dengan Nyamuk Baik Wolbachia. https://t.co/Kp7dLSzT9K";0;1;1;1;in;209506820;1730490451566993516;DitjenP2Pkemkes;https://twitter.com/DitjenP2Pkemkes/status/1730490451566993516
Fri Dec 01 07:25:05 +0000 2023;1730488170515763502;"Kemenkes RI brsm Avengers Kesehatan Indonesia &amp  16 media TV berada d pabrik telur nyamuk baik wolbachia di B2P2VRP Salatiga untuk melihat proses pembuatan 8 jt telur nyamuk per minggu untuk dikirim di lokasi implementasi nyamuk baik wolbachia utk menurunkan kasus DBD &amp  0 kematian https://t.co/g4zke66WiT";1;1;2;4;in;1184694752;1730488170515763502;Ngabila;https://twitter.com/Ngabila/status/1730488170515763502
Fri Dec 01 06:37:04 +0000 2023;1730476087191458165;"@wid_ats @catuaries biasanya itu agen obat herbal/pengobatan alternatif dengan klaim bombastis yang merangkap sama penyebar hoax vaksin.   yg terbaru trennya sirkel ini skrg adl hoax nyamuk Wolbachia buat nyebarin penyakit 😬";0;0;1;1;in;1659937664643260418;1730169318036619551;TaraArhunny;https://twitter.com/TaraArhunny/status/1730476087191458165
Fri Dec 01 06:34:28 +0000 2023;1730475434696192313;"Kemenkes memastikan penerapan inovasi Wolbachia untuk menekan kasus demam berdarah dengue (DBD) di Indonesia aman untuk manusia dan telah dibuktikan melalui penelitian.  Laman #infografik: https://t.co/rRwvid1X8O https://t.co/40wmuVwnSV";1;0;0;1;in;18071520;1730475434696192313;antaranews;https://twitter.com/antaranews/status/1730475434696192313
Fri Dec 01 06:08:56 +0000 2023;1730469007608909857;"MENTERI Kesehatan Budi Gunadi Sadikin mengatakan implementasi teknologi  nyamuk dengan bakteri wolbachia berhasil menurunkan incidence rate Demam  Berdarah Dengue (DBD) di Yogyakarta.   Sumber: https://t.co/Z3TRZGgE46";0;0;0;0;in;68930552;1730469007608909857;mediaindonesia;https://twitter.com/mediaindonesia/status/1730469007608909857
Fri Dec 01 06:06:29 +0000 2023;1730468389469200419;"Bakteri Wolbachia diketahui merupakan bakteri alami yang banyak ditemui pada berbagai jenis serangga. #taudarikepripedia  https://t.co/86ucQzNFC3";0;0;0;0;in;1093636091003817984;1730468389469200419;kepripediacom;https://twitter.com/kepripediacom/status/1730468389469200419
Fri Dec 01 05:56:20 +0000 2023;1730465834194387321;"@KemenkesRI Coba paparkan resiko ato efek samping bakteri wolbachia.";0;0;1;2;in;202115795;1730461961853518178;Hajaraswad_09;https://twitter.com/Hajaraswad_09/status/1730465834194387321
Fri Dec 01 05:51:50 +0000 2023;1730464704316035488;"Gua baca artikel tentang pencegahan  DB dengan metode Nyamuk Wolbachia waktu masih SMK, tapi ko sekarang ada orang pasang titel Dokter tapi ngomong kaya gini, aneh…";0;0;0;0;in;1087663925129183233;1730464704316035488;plekioren;https://twitter.com/plekioren/status/1730464704316035488
Fri Dec 01 05:38:41 +0000 2023;1730461392912986507;"@DokterTifa aku mau nanya "Nyamuk Wolbachia" itu nyamuk jenis apa ? apa dampaknya bagi kesehatan ? 🙏🙏";0;2;0;0;in;1570444882136936448;1730410811913556114;ryuizzee;https://twitter.com/ryuizzee/status/1730461392912986507
Fri Dec 01 05:27:47 +0000 2023;1730458650484048148;"Pola PROPAGANDA  Bill Gates ini, bahwa dia RELA digigit Nyamuk Wolbachia  DITIRU  Pihak2  yg terlibat  Proyek  Wolbachia.  Mereka  sampaikan di banyak forum:  "Kami rela berikan darah kami utk jadi makanan Nyamuk Wolbachia"  Ini adalah Sesat Pikir  yg disebarkan scr sistematis. https://t.co/wXuBRkfo1p";4;41;255;459;in;1502822366946402304;1730458650484048148;DokterTifa;https://twitter.com/DokterTifa/status/1730458650484048148
Fri Dec 01 05:07:54 +0000 2023;1730453648206078028;"@DokterTifa Sudah jlas, nyamuk apa saja disemprot. Kok Budi Gunadi mlah ngimport. Wolbachia bikin lemes n gak selera beda jenis. Tri menteri...karepmu priye?";0;0;1;1;in;1432899235305848834;1730410811913556114;nugrohobagus830;https://twitter.com/nugrohobagus830/status/1730453648206078028
Fri Dec 01 04:39:20 +0000 2023;1730446458279936470;"Wingko Semarang : Wolbachia ing Semarang  Pengentasan DBD melahirkan sebuah inovasi metode baru yakni melalui wolbachia yang terkandung dalam nyamuk. Selengkapnya saksikan di youtube : Semarang Pemkot  @dkksemarang @MbakIta_SMG  @PemkotSmg  @PemkotSemarang https://t.co/UTSk7JgB2H";0;0;0;0;in;1046795982732546048;1730446458279936470;ppidkotasmg;https://twitter.com/ppidkotasmg/status/1730446458279936470
